Last Published Date,List Ranking,Prior List Ranking,Ranking Criteria,Ranking Info,Classification,Record Name,Address 1,City,State,Zip,Latitude,Longitude,Year Founded,Employees,Emp Count Source,Emp Count Timeframe,Emp Count Timestamp,Revenue,Revenue Source,Revenue Timeframe,Revenue Last Updated,Business Description
7/15/2022 0:00,41,,Local employees,1196,Employers and Who's Who,Whiting-Turner Contracting Co.,300 E. Joppa Road,Towson,Maryland,21286,39.40209,-76.59844,1909,4227,# employees,2022-Q2,7/7/2022,8353517095,"Revenue, Companywide",2021,3/10/2022,"The Whiting-Turner Contracting Company was founded in 1909 and has continued to be successful ever since by providing construction management, general contracting, and design/build services nationwide. With over 51 offices across the country, Whiting-Turner has been consistently ranked by ENR as a top builder of Higher Education, Healthcare, Retail, and Office facilities. Our in-house services include Program Management, preconstruction services; including conceptual budgeting, value engineering, constructibility review, mechanical/electrical reviews and planning and scheduling. Our construction services include quality assurance and control, safety, on-site project management, on-site project reporting and start-up commissioning. Whiting-Turner also provides post-construction reviews and LEED/Sustainability coordination."
7/15/2022 0:00,42,,Local employees,1166,Employers and Who's Who,Merritt Cos.,2066 Lord Baltimore Drive,Baltimore,Maryland,21244,39.3150209,-76.7538064,,1105,# employees,2022-Q2,6/21/2022,298728000,"Revenue, Companywide",2021,6/21/2022,"The Merritt Companies is a family of businesses that includes Merritt Properties, Merritt Construction Services, and Merritt Clubs."
7/15/2022 0:00,42,,Local employees,1166,Employers and Who's Who,Merritt Cos.,2066 Lord Baltimore Drive,Baltimore,Maryland,21244,39.3150209,-76.7538064,,1105,# employees,2022-Q2,6/21/2022,298728000,"Revenue, Companywide",2021,6/21/2022,"The Merritt Companies is a family of businesses that includes Merritt Properties, Merritt Construction Services, and Merritt Clubs."
7/15/2022 0:00,43,,Local employees,1100,Employers and Who's Who,Textron Systems,124 Industry Lane,Hunt Valley,Maryland,21030,39.4661739,-76.6417521,1950,3600,# employees,2022,3/8/2022,1464000,Revenue,2018,2/7/2019,"Textron Systems is a world leader in unmanned air, surface and land products, services and support for aerospace and defense customers. Harnessing agility and a broad base of expertise, Textron Systems’ innovative businesses design, manufacture, field and support comprehensive solutions that expand customer capabilities and deliver value."
7/15/2022 0:00,43,,Local employees,1100,Employers and Who's Who,Textron Systems,124 Industry Lane,Hunt Valley,Maryland,21030,39.4661739,-76.6417521,1950,3600,# employees,2022,3/8/2022,1464000,Revenue,2018,2/7/2019,"Textron Systems is a world leader in unmanned air, surface and land products, services and support for aerospace and defense customers. Harnessing agility and a broad base of expertise, Textron Systems’ innovative businesses design, manufacture, field and support comprehensive solutions that expand customer capabilities and deliver value."
7/15/2022 0:00,43,,Local employees,1100,Employers and Who's Who,Textron Systems,124 Industry Lane,Hunt Valley,Maryland,21030,39.4661739,-76.6417521,1950,3600,# employees,2022,3/8/2022,1464000,Revenue,2018,2/7/2019,"Textron Systems is a world leader in unmanned air, surface and land products, services and support for aerospace and defense customers. Harnessing agility and a broad base of expertise, Textron Systems’ innovative businesses design, manufacture, field and support comprehensive solutions that expand customer capabilities and deliver value."
7/15/2022 0:00,44,,Local employees,1091,Employers and Who's Who,Loyola University Maryland,4501 N. Charles St.,Baltimore,Maryland,21210,39.3476737,-76.6172375,1852,1091,# employees,2022-Q2,7/13/2022,266931000,Revenue,2021,7/13/2022,"Loyola University Maryland is a Catholic, Jesuit university committed to the educational and spiritual traditions of the Society of Jesus and to the ideals of liberal education and the development of the whole person. Accordingly, the University will inspire students to learn, lead and serve in a diverse and changing world. Loyola enrolls 3,822 undergraduate and 1,460 graduate students. Founded in 1852, Loyola is one of 27 Jesuit colleges and universities in the United States and the first to bear the name of Saint Ignatius Loyola, founder of the Society of Jesus."
7/15/2022 0:00,44,,Local employees,1091,Employers and Who's Who,Loyola University Maryland,4501 N. Charles St.,Baltimore,Maryland,21210,39.3476737,-76.6172375,1852,1091,# employees,2022-Q2,7/13/2022,266931000,Revenue,2021,7/13/2022,"Loyola University Maryland is a Catholic, Jesuit university committed to the educational and spiritual traditions of the Society of Jesus and to the ideals of liberal education and the development of the whole person. Accordingly, the University will inspire students to learn, lead and serve in a diverse and changing world. Loyola enrolls 3,822 undergraduate and 1,460 graduate students. Founded in 1852, Loyola is one of 27 Jesuit colleges and universities in the United States and the first to bear the name of Saint Ignatius Loyola, founder of the Society of Jesus."
7/15/2022 0:00,45,,Local employees,1082,Employers and Who's Who,Maryland Institute College of Art (MICA),1300 W. Mount Royal Ave.,Baltimore,Maryland,21217,39.30753,-76.62108,1826,1082,# employees,2022-Q2,7/11/2022,89943426,Revenue,2021,10/6/2021,"As the oldest continuously degree-granting college of art and design in the nation, MICA is located in Baltimore, deeply connected to the community. It is a leading contributor to the creative economy regionally and a top producer of nationally and internationally recognized professional artists and designers."
7/15/2022 0:00,46,,Local employees,1000,Employers and Who's Who,Horseshoe Casino Baltimore,1525 Russell St.,Baltimore,Maryland,21230,39.27418,-76.6276,2014,54000,# employees,2022,4/29/2022,9600000000,Revenue,2021,4/29/2022,
7/15/2022 0:00,46,,Local employees,1000,Employers and Who's Who,Horseshoe Casino Baltimore,1525 Russell St.,Baltimore,Maryland,21230,39.27418,-76.6276,2014,54000,# employees,2022,4/29/2022,9600000000,Revenue,2021,4/29/2022,
7/15/2022 0:00,47,,Local employees,902,Employers and Who's Who,McDaniel College,2 College Hill,Westminster,Maryland,21157,39.580738,-77.001581,1867,902,# employees,2022-Q2,6/30/2022,82752000,Revenue,2021,10/18/2021,"McDaniel College, located near Baltimore and Washington, D.C., is a four-year, independent college of the liberal arts and sciences consisting of 1,800 undergraduates and 1,400 graduate students."
7/15/2022 0:00,47,,Local employees,902,Employers and Who's Who,McDaniel College,2 College Hill,Westminster,Maryland,21157,39.580738,-77.001581,1867,902,# employees,2022-Q2,6/30/2022,82752000,Revenue,2021,10/18/2021,"McDaniel College, located near Baltimore and Washington, D.C., is a four-year, independent college of the liberal arts and sciences consisting of 1,800 undergraduates and 1,400 graduate students."
7/15/2022 0:00,48,,Local employees,880,Employers and Who's Who,Anne Arundel Community College,101 College Parkway,Arnold,Maryland,21012,39.054354,-76.51575,1961,880,# employees,2022-Q2,7/6/2022,210401154,Revenue,2021,7/6/2022,"Our total for FY2021 was $210 million, including tuition and fees, auxiliary operations, grants and contracts, and county and state operating and capital appropriations for the completion of the new Health and Life Sciences Building."
7/15/2022 0:00,48,,Local employees,880,Employers and Who's Who,Anne Arundel Community College,101 College Parkway,Arnold,Maryland,21012,39.054354,-76.51575,1961,880,# employees,2022-Q2,7/6/2022,210401154,Revenue,2021,7/6/2022,"Our total for FY2021 was $210 million, including tuition and fees, auxiliary operations, grants and contracts, and county and state operating and capital appropriations for the completion of the new Health and Life Sciences Building."
7/15/2022 0:00,48,,Local employees,880,Employers and Who's Who,Anne Arundel Community College,101 College Parkway,Arnold,Maryland,21012,39.054354,-76.51575,1961,880,# employees,2022-Q2,7/6/2022,210401154,Revenue,2021,7/6/2022,"Our total for FY2021 was $210 million, including tuition and fees, auxiliary operations, grants and contracts, and county and state operating and capital appropriations for the completion of the new Health and Life Sciences Building."
7/15/2022 0:00,48,,Local employees,880,Employers and Who's Who,Anne Arundel Community College,101 College Parkway,Arnold,Maryland,21012,39.054354,-76.51575,1961,880,# employees,2022-Q2,7/6/2022,210401154,Revenue,2021,7/6/2022,"Our total for FY2021 was $210 million, including tuition and fees, auxiliary operations, grants and contracts, and county and state operating and capital appropriations for the completion of the new Health and Life Sciences Building."
7/15/2022 0:00,49,,Local employees,710,Employers and Who's Who,B. Green & Co.,1300 S. Monroe St.,Baltimore,Maryland,21230,39.2740155,-76.6414208,1915,710,# employees,2022-Q3,2/17/2022,175000000,"Revenue, Companywide",2021,8/9/2022,Supermarket and Wholesale B2B operator.
7/15/2022 0:00,50,,Local employees,697,Employers and Who's Who,Medifast,100 International Drive,Baltimore,Maryland,21202,39.439695,-76.773147,1981,1084,# employees,2022-Q2,7/12/2022,1526087000,Revenue,2021,6/22/2022,"Medifast (NYSE: MED) is the global company behind one of the fastest-growing health and wellness communities, OPTAVIA®, which offers scientifically developed products, clinically proven plans and the support of independent OPTAVIA Coaches and a Community to help Customers achieve Lifelong Transformation, One Healthy Habit at a Time®. As the publicly traded market leader by revenue in the U.S. $7 billion weight management industry, the company has impacted more than 2 million lives through its Community of OPTAVIA Coaches, who teach Customers how to develop holistic healthy habits through the proprietary Habits of Health® Transformational System. Medifast was recognized in 2022 as one of America's Best Mid-Sized Companies by Forbes, in 2020 and 2021 as one of FORTUNE's 100 Fastest-Growing Companies and was named to Forbes' 100 Most Trustworthy Companies in America list in 2017. For more information, visit MedifastInc.com or OPTAVIA.com and follow @Medifast on Twitter."
7/15/2022 0:00,51,,Local employees,650,Employers and Who's Who,Stevenson University,100 Campus Circle,Owings Mills,Maryland,21117,39.4275903,-76.778538,1947,815,# employees,2022-Q2,7/11/2022,104303017,Revenue,2017,7/24/2018,
7/15/2022 0:00,51,,Local employees,650,Employers and Who's Who,Stevenson University,100 Campus Circle,Owings Mills,Maryland,21117,39.4275903,-76.778538,1947,815,# employees,2022-Q2,7/11/2022,104303017,Revenue,2017,7/24/2018,
7/15/2022 0:00,51,,Local employees,650,Employers and Who's Who,Stevenson University,100 Campus Circle,Owings Mills,Maryland,21117,39.4275903,-76.778538,1947,815,# employees,2022-Q2,7/11/2022,104303017,Revenue,2017,7/24/2018,
7/15/2022 0:00,52,,Local employees,636,Employers and Who's Who,Emergent BioSolutions,400 Professional Drive,Gaithersburg,Maryland,20879,39.1609178,-77.2300378,,2505,# employees,2022-Q2,7/15/2022,1792.7,"Revenue, Companywide",2021,8/12/2022,"Emergent BioSolutions Inc. is a Gaithersburg-based, publicly traded, global life sciences company whose mission is to protect and enhance life."
7/15/2022 0:00,53,,Local employees,631,Employers and Who's Who,The Arc Baltimore,7215 York Road,Baltimore,Maryland,21212,39.3833928,-76.6067048,1950,631,# employees,2022-Q2,6/21/2022,53141561,Revenue,2021,6/21/2022,"Since 1949, The Arc Baltimore has been supporting people with developmental disabilities to lead fulfilling lives with a sense of belonging, purpose, and meaningful relationships."
7/15/2022 0:00,53,,Local employees,631,Employers and Who's Who,The Arc Baltimore,7215 York Road,Baltimore,Maryland,21212,39.3833928,-76.6067048,1950,631,# employees,2022-Q2,6/21/2022,53141561,Revenue,2021,6/21/2022,"Since 1949, The Arc Baltimore has been supporting people with developmental disabilities to lead fulfilling lives with a sense of belonging, purpose, and meaningful relationships."
7/15/2022 0:00,54,,Local employees,561,Employers and Who's Who,Mt. Washington Pediatric Hospital,1708 W. Rogers Ave.,Baltimore,Maryland,21209,39.3631328,-76.6536939,,561,# employees,2022-Q2,7/11/2022,60,Revenue,2021,7/11/2022,"Mt. Washington Pediatric Hospital celebrates 100 years of providing family-focused, coordinated care to all children, including those with serious, chronic, or complex medical needs. MWPH was founded in 1922 by Hortense Kahn Eliasberg, who sought to open a home where children could safely recover from illness and surgery. Today, 100 years stronger, the hospital treats more than 8,500 patients each year, helping them to heal, grow, and learn the skills that lead to happier, more independent lives. The 102-bed hospital is a jointly owned affiliate of the University of Maryland Medical System and Johns Hopkins Medicine with locations in Baltimore City, Prince George's County, Harford County, via Telehealth, and in the community."
7/15/2022 0:00,55,,Local employees,556,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
7/15/2022 0:00,55,,Local employees,556,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
7/15/2022 0:00,55,,Local employees,556,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
7/15/2022 0:00,55,,Local employees,556,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
7/15/2022 0:00,56,,Local employees,547,Employers and Who's Who,Cummings & Co. Realtors,2314 Boston St.,Baltimore,Maryland,21224,39.2830728,-76.5840481,,547,# employees,2022-Q2,7/6/2022,,,,,Cummings & Co. Realtors is a full-service real estate brokerage with ten convenient office locations. The firm is powered by a diverse team of 500+ professionals with experience in all aspects of real estate transactions and a thorough understanding of regional property values.
7/15/2022 0:00,56,,Local employees,547,Employers and Who's Who,Cummings & Co. Realtors,2314 Boston St.,Baltimore,Maryland,21224,39.2830728,-76.5840481,,547,# employees,2022-Q2,7/6/2022,,,,,Cummings & Co. Realtors is a full-service real estate brokerage with ten convenient office locations. The firm is powered by a diverse team of 500+ professionals with experience in all aspects of real estate transactions and a thorough understanding of regional property values.
7/15/2022 0:00,56,,Local employees,547,Employers and Who's Who,Cummings & Co. Realtors,2314 Boston St.,Baltimore,Maryland,21224,39.2830728,-76.5840481,,547,# employees,2022-Q2,7/6/2022,,,,,Cummings & Co. Realtors is a full-service real estate brokerage with ten convenient office locations. The firm is powered by a diverse team of 500+ professionals with experience in all aspects of real estate transactions and a thorough understanding of regional property values.
7/15/2022 0:00,57,,Local employees,510,Employers and Who's Who,"American Sugar Refining, Inc. | Domino Sugar",1100 E. Key Highway,Baltimore,Maryland,21230,39.27202,-76.59772,1922,5500,# employees,2022-Q2,7/5/2022,,,,,"Below the iconic sign of the Domino® Sugar Baltimore Refinery lies a state-of-the-art facility that can refine more than 6 million pounds of raw sugar per day. The Baltimore Refinery, owned by American Sugar Refining, Inc., a member of ASR Group, employs more than 500 people and supports an additional 125 local jobs. More than 40 ships a year deliver raw sugar to the refinery, which produces more than 40 products on 24 packaging lines. The refinery is one of the Port of Baltimore’s largest bulk importers and has been an economic engine for the entire region since it began operations in 1922."
7/15/2022 0:00,57,,Local employees,510,Employers and Who's Who,Execuhome Realty,9512 Harford Road,Baltimore,Maryland,21234,39.394348,-76.5251558,,567,# employees,2022-Q2,7/8/2022,14700000,Revenue,2021,7/1/2022,"Residential Real Estate Brokerage servicing the Mid Atlantic Region, Headquartered in Baltimore County."
7/15/2022 0:00,59,,Local employees,509,Employers and Who's Who,"Rummel, Klepper and Kahl LLP",700 E. Pratt St.,Baltimore,Maryland,21202,39.2868447,-76.6064345,1923,1362,# employees,2022-Q4,2/2/2022,260055051,"Revenue, Companywide",2021,6/29/2022,"RK&K is a more than 1,400-person full-service planning, engineering, environmental, and construction management/inspection firm serving a wide range of clients in the mid-Atlantic, southeast, and south-central United States."
7/15/2022 0:00,60,,Local employees,461,Employers and Who's Who,Goucher College,1021 Dulaney Valley Road,Baltimore,Maryland,21204,39.4084612,-76.5956786,1885,461,# employees,2022-Q2,7/11/2022,64900000,Revenue,2021,7/11/2022,"Named one of the top 10 most innovative colleges in the country by U.S. News & World Report, Goucher College is a private, coed, liberal arts college dedicated to providing a multidisciplinary, global education, and preparing students for the jobs of the future."
7/15/2022 0:00,61,,Local employees,405,Employers and Who's Who,Venable LLP,750 E. Pratt St.,Baltimore,Maryland,21202,39.2877633,-76.605618,1900,1515,# employees,2022-Q2,7/7/2022,717017842,Revenue,2021,4/26/2022,"Venable LLP is an American Lawyer Global 100 law firm headquartered in Washington, DC that serves as primary counsel to a worldwide clientele of large and mid-sized organizations, nonprofits, high-net-worth entrepreneurs, and other individuals."
7/15/2022 0:00,62,,Local employees,385,Employers and Who's Who,Jewish Community Center of Greater Baltimore,3506 Gwynnbrook Avenue,Owings Mills,Maryland,21117,39.4475849,-76.7735066,1854,385,# employees,2022-Q2,7/12/2022,15000000,Revenue,2021,7/12/2022,"2 Full Service Community Centers offering Fitness, Sports and Aquatics facilities, classes and personal training, plus Wellness programs with LifeBridge Health, Camps, Preschool, Baby & Me, After School activities, Teen leadership programs, Gordon Center for Performing Arts, arts programs for all ages, Adult Enrichment offerings and Jewish holiday programs."
7/15/2022 0:00,62,,Local employees,385,Employers and Who's Who,Jewish Community Center of Greater Baltimore,3506 Gwynnbrook Avenue,Owings Mills,Maryland,21117,39.4475849,-76.7735066,1854,385,# employees,2022-Q2,7/12/2022,15000000,Revenue,2021,7/12/2022,"2 Full Service Community Centers offering Fitness, Sports and Aquatics facilities, classes and personal training, plus Wellness programs with LifeBridge Health, Camps, Preschool, Baby & Me, After School activities, Teen leadership programs, Gordon Center for Performing Arts, arts programs for all ages, Adult Enrichment offerings and Jewish holiday programs."
7/15/2022 0:00,62,,Local employees,385,Employers and Who's Who,Jewish Community Center of Greater Baltimore,3506 Gwynnbrook Avenue,Owings Mills,Maryland,21117,39.4475849,-76.7735066,1854,385,# employees,2022-Q2,7/12/2022,15000000,Revenue,2021,7/12/2022,"2 Full Service Community Centers offering Fitness, Sports and Aquatics facilities, classes and personal training, plus Wellness programs with LifeBridge Health, Camps, Preschool, Baby & Me, After School activities, Teen leadership programs, Gordon Center for Performing Arts, arts programs for all ages, Adult Enrichment offerings and Jewish holiday programs."
7/15/2022 0:00,63,,Local employees,383,Employers and Who's Who,Tenable,6100 Merriweather Drive,Columbia,Maryland,21044,39.2072732,-76.8599047,2002,1936,# employees,2022,7/8/2022,541130000,Revenue,2021,6/22/2022,"Tenable® is the Cyber Exposure company. Approximately 40,000 organizations around the globe rely on Tenable to understand and reduce cyber risk. As the creator of Nessus®, Tenable extended its expertise in vulnerabilities to deliver the world’s first platform to see and secure any digital asset on any computing platform. Tenable customers include approximately 60 percent of the Fortune 500, approximately 40 percent of the Global 2000, and large government agencies."
7/15/2022 0:00,63,,Local employees,383,Employers and Who's Who,Tenable,6100 Merriweather Drive,Columbia,Maryland,21044,39.2072732,-76.8599047,2002,1936,# employees,2022,7/8/2022,541130000,Revenue,2021,6/22/2022,"Tenable® is the Cyber Exposure company. Approximately 40,000 organizations around the globe rely on Tenable to understand and reduce cyber risk. As the creator of Nessus®, Tenable extended its expertise in vulnerabilities to deliver the world’s first platform to see and secure any digital asset on any computing platform. Tenable customers include approximately 60 percent of the Fortune 500, approximately 40 percent of the Global 2000, and large government agencies."
7/15/2022 0:00,63,,Local employees,383,Employers and Who's Who,Tenable,6100 Merriweather Drive,Columbia,Maryland,21044,39.2072732,-76.8599047,2002,1936,# employees,2022,7/8/2022,541130000,Revenue,2021,6/22/2022,"Tenable® is the Cyber Exposure company. Approximately 40,000 organizations around the globe rely on Tenable to understand and reduce cyber risk. As the creator of Nessus®, Tenable extended its expertise in vulnerabilities to deliver the world’s first platform to see and secure any digital asset on any computing platform. Tenable customers include approximately 60 percent of the Fortune 500, approximately 40 percent of the Global 2000, and large government agencies."
7/15/2022 0:00,63,,Local employees,383,Employers and Who's Who,Tenable,6100 Merriweather Drive,Columbia,Maryland,21044,39.2072732,-76.8599047,2002,1936,# employees,2022,7/8/2022,541130000,Revenue,2021,6/22/2022,"Tenable® is the Cyber Exposure company. Approximately 40,000 organizations around the globe rely on Tenable to understand and reduce cyber risk. As the creator of Nessus®, Tenable extended its expertise in vulnerabilities to deliver the world’s first platform to see and secure any digital asset on any computing platform. Tenable customers include approximately 60 percent of the Fortune 500, approximately 40 percent of the Global 2000, and large government agencies."
7/15/2022 0:00,64,,Local employees,378,Employers and Who's Who,"Whitman, Requardt & Associates, LLP",801 South Caroline Street,Baltimore,Maryland,21231,39.2822044,-76.5962292,1915,720,# employees,2022-Q2,6/30/2022,175722368,"Revenue, Companywide",2021,7/19/2022,"Established in 1915, WRA is a multi-disciplinary engineering, architectural, construction management, and environmental firm that provides planning, design, and construction management services. With a professional and technical staff of over 700, service offerings focus on the needs of governmental, educational, institutional, and private sector clients. WRA is headquartered in Baltimore, Maryland with offices in Delaware, Florida, Georgia, Maine, North Carolina, Pennsylvania, Texas, Tennessee, Virginia, Washington, DC, and West Virginia. The firm consistently ranks as a Top 500 Design Firm, Top 200 Architectural Firm, Top 200 Environmental Firm, and as a Mid-Atlantic Top Design Firm by Engineering News Record."
7/15/2022 0:00,65,,Local employees,372,Employers and Who's Who,Hensel Phelps Construction Co.,1600 Tysons Blvd.,Tysons Corner,Virginia,22102,38.92639,-77.225203,,2866,# employees,2022-Q2,6/21/2022,5334916000,Revenue,2021,6/21/2022,"Established in 1937 and one of the nationu2019s premier full-service facilities solutions providers, Hensel Phelps plans, builds, and manages commercial, institutional, industrial, defense, infrastructural and other specialty projects through both competitive and negotiated means. We operate out of eight district offices across the U.S., serving a range of markets. No matter the size or complexity of the project, we are committed to delivering our projects the Hensel Phelps Way: planning with ingenuity, building with integrity, and managing with assurance. Our clients have come to realize the extraordinary value our people deliver, and the outcome is a culture of partnership and cooperation.  From rural Virginia to the urban center of the nation's capital, the mid-Atlantic region represents the diversity and enterprise that make our country great. Hensel Phelps serves this geographic market on a range of ventures: transit and airport projects that move millions of people, museums and public works that celebrate our nation's heritage, hotels and mixed-use developments, and Federal projects that play a vital role in the nationu2019s defense and security."
7/15/2022 0:00,65,,Local employees,372,Employers and Who's Who,Hensel Phelps Construction Co.,1600 Tysons Blvd.,Tysons Corner,Virginia,22102,38.92639,-77.225203,,2866,# employees,2022-Q2,6/21/2022,5334916000,Revenue,2021,6/21/2022,"Established in 1937 and one of the nationu2019s premier full-service facilities solutions providers, Hensel Phelps plans, builds, and manages commercial, institutional, industrial, defense, infrastructural and other specialty projects through both competitive and negotiated means. We operate out of eight district offices across the U.S., serving a range of markets. No matter the size or complexity of the project, we are committed to delivering our projects the Hensel Phelps Way: planning with ingenuity, building with integrity, and managing with assurance. Our clients have come to realize the extraordinary value our people deliver, and the outcome is a culture of partnership and cooperation.  From rural Virginia to the urban center of the nation's capital, the mid-Atlantic region represents the diversity and enterprise that make our country great. Hensel Phelps serves this geographic market on a range of ventures: transit and airport projects that move millions of people, museums and public works that celebrate our nation's heritage, hotels and mixed-use developments, and Federal projects that play a vital role in the nationu2019s defense and security."
7/15/2022 0:00,65,,Local employees,372,Employers and Who's Who,Hensel Phelps Construction Co.,1600 Tysons Blvd.,Tysons Corner,Virginia,22102,38.92639,-77.225203,,2866,# employees,2022-Q2,6/21/2022,5334916000,Revenue,2021,6/21/2022,"Established in 1937 and one of the nationu2019s premier full-service facilities solutions providers, Hensel Phelps plans, builds, and manages commercial, institutional, industrial, defense, infrastructural and other specialty projects through both competitive and negotiated means. We operate out of eight district offices across the U.S., serving a range of markets. No matter the size or complexity of the project, we are committed to delivering our projects the Hensel Phelps Way: planning with ingenuity, building with integrity, and managing with assurance. Our clients have come to realize the extraordinary value our people deliver, and the outcome is a culture of partnership and cooperation.  From rural Virginia to the urban center of the nation's capital, the mid-Atlantic region represents the diversity and enterprise that make our country great. Hensel Phelps serves this geographic market on a range of ventures: transit and airport projects that move millions of people, museums and public works that celebrate our nation's heritage, hotels and mixed-use developments, and Federal projects that play a vital role in the nationu2019s defense and security."
7/15/2022 0:00,65,,Local employees,372,Employers and Who's Who,Hensel Phelps Construction Co.,1600 Tysons Blvd.,Tysons Corner,Virginia,22102,38.92639,-77.225203,,2866,# employees,2022-Q2,6/21/2022,5334916000,Revenue,2021,6/21/2022,"Established in 1937 and one of the nationu2019s premier full-service facilities solutions providers, Hensel Phelps plans, builds, and manages commercial, institutional, industrial, defense, infrastructural and other specialty projects through both competitive and negotiated means. We operate out of eight district offices across the U.S., serving a range of markets. No matter the size or complexity of the project, we are committed to delivering our projects the Hensel Phelps Way: planning with ingenuity, building with integrity, and managing with assurance. Our clients have come to realize the extraordinary value our people deliver, and the outcome is a culture of partnership and cooperation.  From rural Virginia to the urban center of the nation's capital, the mid-Atlantic region represents the diversity and enterprise that make our country great. Hensel Phelps serves this geographic market on a range of ventures: transit and airport projects that move millions of people, museums and public works that celebrate our nation's heritage, hotels and mixed-use developments, and Federal projects that play a vital role in the nationu2019s defense and security."
7/15/2022 0:00,66,,Local employees,335,Employers and Who's Who,AECOM,4 N. Park Drive,Hunt Valley,Maryland,21030,39.4967642,-76.64894,1951,49000,# employees,2022-Q2,7/7/2022,13341000000,Revenue,2021,2/4/2022,"AECOM is the world's trusted infrastructure consulting firm, delivering professional services across the project lifecycle -- from planning, design and engineering to program and construction management."
7/15/2022 0:00,66,,Local employees,335,Employers and Who's Who,AECOM,4 N. Park Drive,Hunt Valley,Maryland,21030,39.4967642,-76.64894,1951,49000,# employees,2022-Q2,7/7/2022,13341000000,Revenue,2021,2/4/2022,"AECOM is the world's trusted infrastructure consulting firm, delivering professional services across the project lifecycle -- from planning, design and engineering to program and construction management."
7/15/2022 0:00,66,,Local employees,335,Employers and Who's Who,AECOM,4 N. Park Drive,Hunt Valley,Maryland,21030,39.4967642,-76.64894,1951,49000,# employees,2022-Q2,7/7/2022,13341000000,Revenue,2021,2/4/2022,"AECOM is the world's trusted infrastructure consulting firm, delivering professional services across the project lifecycle -- from planning, design and engineering to program and construction management."
7/15/2022 0:00,66,,Local employees,335,Employers and Who's Who,AECOM,4 N. Park Drive,Hunt Valley,Maryland,21030,39.4967642,-76.64894,1951,49000,# employees,2022-Q2,7/7/2022,13341000000,Revenue,2021,2/4/2022,"AECOM is the world's trusted infrastructure consulting firm, delivering professional services across the project lifecycle -- from planning, design and engineering to program and construction management."
7/15/2022 0:00,67,,Local employees,325,Employers and Who's Who,Catholic Relief Services,228 W. Lexington St.,Baltimore,Maryland,21201,39.29155,-76.619133,1943,1151,# employees,2022-Q2,7/13/2022,928384071,Revenue,2020,6/30/2021,"Catholic Relief Services carries out the commitment of the
Bishops of the United States to assist the poor and vulnerable
overseas. We are motivated by the Gospel of Jesus Christ to
cherish, preserve and uphold the sacredness and dignity of all
human life, foster charity and justice, and embody Catholic
social and moral teaching as we act to: promote human
development by responding to major emergencies, fighting
disease and poverty, and nurturing peaceful and just societies;
and, serve Catholics in the United States as they live their
faith in solidarity with their brothers and sisters around the
world. As part of the universal mission of the Catholic Church,
we work with local, national and international Catholic
institutions and structures, as well as other organizations, to
assist people on the basis of need, not creed, race or
nationality."
7/15/2022 0:00,67,,Local employees,325,Employers and Who's Who,Catholic Relief Services,228 W. Lexington St.,Baltimore,Maryland,21201,39.29155,-76.619133,1943,1151,# employees,2022-Q2,7/13/2022,928384071,Revenue,2020,6/30/2021,"Catholic Relief Services carries out the commitment of the
Bishops of the United States to assist the poor and vulnerable
overseas. We are motivated by the Gospel of Jesus Christ to
cherish, preserve and uphold the sacredness and dignity of all
human life, foster charity and justice, and embody Catholic
social and moral teaching as we act to: promote human
development by responding to major emergencies, fighting
disease and poverty, and nurturing peaceful and just societies;
and, serve Catholics in the United States as they live their
faith in solidarity with their brothers and sisters around the
world. As part of the universal mission of the Catholic Church,
we work with local, national and international Catholic
institutions and structures, as well as other organizations, to
assist people on the basis of need, not creed, race or
nationality."
